mes,tienda_id,producto_id,producto,cantidad,precio_venta,total
2025-09,T05,P024,Receptor AV Yamaha,20,2515.95,50319.0
2025-09,T05,P025,Licuadora Oster 700W,1,560.29,560.29
2025-09,T05,P026,Licuadora Philips 1000W,77,488.73,37632.21
2025-09,T05,P027,Microondas LG 32L,61,175.49,10704.89
2025-09,T05,P028,Microondas Panasonic 25L,54,495.21,26741.34
2025-09,T05,P029,Hervidor eléctrico Bosch,45,695.12,31280.4
2025-09,T05,P030,Cafetera DeLonghi,68,572.14,38905.52
2025-09,T05,P031,Freidora de aire Philips,21,482.65,10135.65
2025-09,T05,P032,Aspiradora Dyson V11,66,831.74,54894.84
2025-09,T05,P033,Plancha a vapor Rowenta,3,292.09,876.27
2025-09,T05,P034,Batidora KitchenAid,22,424.37,9336.14
2025-09,T05,P035,Tostadora Oster,40,839.51,33580.4
2025-09,T05,P036,Purificador de agua,69,472.94,32632.86
2025-09,T05,P037,Laptop HP 15,4,2909.36,11637.44
2025-09,T05,P038,Laptop Lenovo ThinkPad,5,1283.74,6418.7
2025-09,T05,P039,Laptop Asus VivoBook,0,1940.93,0.0
2025-09,T05,P040,Laptop Dell Inspiron,3,1625.7,4877.1
2025-09,T05,P041,Monitor LG 27,16,1361.33,21781.28
2025-09,T05,P042,Monitor Samsung 24,21,3525.39,74033.19
2025-09,T05,P043,Monitor BenQ 32,22,4126.52,90783.44
2025-09,T05,P044,Impresora Epson EcoTank,20,1538.5,30770.0
2025-09,T05,P045,Impresora HP LaserJet,24,3253.62,78086.88
2025-09,T05,P046,All-in-one Dell,0,2751.13,0.0
2025-09,T05,P047,Mini PC Intel NUC,11,2790.97,30700.67
2025-09,T05,P048,Teclado mecánico Logitech,2,1955.46,3910.92
2025-09,T05,P049,Smartphone iPhone 15,11,4498.05,49478.55
2025-09,T05,P050,Smartphone Samsung S24,9,3357.35,30216.15
2025-09,T05,P051,Smartphone Xiaomi Redmi,6,2609.9,15659.4
2025-09,T05,P052,Tablet iPad 10,17,2665.39,45311.63
2025-09,T05,P053,Tablet Samsung Galaxy Tab,4,4689.64,18758.56
2025-09,T05,P054,Smartwatch Apple Watch,19,4943.79,93932.01
2025-09,T05,P055,Smartwatch Samsung Galaxy,19,3000.78,57014.82
2025-09,T05,P056,Auriculares AirPods,7,3063.1,21441.7
2025-09,T05,P057,Cargador inalámbrico,4,3546.92,14187.68
2025-09,T05,P058,Funda protectora,3,1953.56,5860.68
2025-09,T05,P059,Power bank Anker,10,4119.13,41191.3
2025-09,T05,P060,Smartphone Motorola G84,15,2808.36,42125.4
2025-09,T05,P061,Aire acondicionado LG 12000BTU,6,1183.84,7103.04
2025-09,T05,P062,AC Samsung Inverter,4,1974.68,7898.72
2025-09,T05,P063,AC Midea 9000BTU,24,1094.48,26267.52
2025-09,T05,P064,Ventilador de pie,16,824.03,13184.48
2025-09,T05,P065,Ventilador de techo,39,774.62,30210.18
2025-09,T05,P066,Calefactor eléctrico,19,314.56,5976.64
2025-09,T05,P067,Humidificador,7,1528.5,10699.5
2025-09,T05,P068,Deshumidificador,22,1414.68,31122.96
2025-09,T05,P069,Purificador de aire Xiaomi,30,1143.54,34306.2
2025-09,T05,P070,Climatizador evaporativo,31,1269.63,39358.53
2025-09,T05,P071,Calefón a gas,7,1204.56,8431.92
2025-09,T05,P072,Terma eléctrica,35,2046.94,71642.9
2025-09,T05,P073,Secadora de cabello Gama,66,293.29,19357.14
2025-09,T05,P074,Plancha de cabello Babyliss,31,478.17,14823.27
2025-09,T05,P075,Afeitadora Philips,45,499.24,22465.8
2025-09,T05,P076,Cortadora de cabello Wahl,58,757.46,43932.68
2025-09,T05,P077,Cepillo dental eléctrico,74,742.53,54947.22
2025-09,T05,P078,Depiladora Braun,44,537.43,23646.92
2025-09,T05,P079,Afeitadora Braun,10,823.96,8239.6
2025-09,T05,P080,Espejo con luz LED,8,761.75,6094.0
2025-09,T05,P081,Masajeador eléctrico,11,339.66,3736.26
2025-09,T05,P082,Rizadora Conair,63,831.79,52402.77
2025-09,T05,P083,Kit de manicura,39,160.67,6266.13
2025-09,T05,P084,Balanza digital,33,645.25,21293.25
2025-09,T05,P085,Cable HDMI 2m,28,723.77,20265.56
2025-09,T05,P086,Cable USB-C,21,502.44,10551.24
2025-09,T05,P087,Mouse inalámbrico,41,451.39,18506.99
2025-09,T05,P088,Teclado inalámbrico,55,871.52,47933.6
2025-09,T05,P089,Audífonos con micrófono,64,873.16,55882.24
2025-09,T05,P090,Soporte para TV,71,770.8,54726.8
2025-09,T05,P091,Regulador de voltaje,42,472.9,19861.8
2025-09,T05,P092,Estabilizador,41,132.72,5441.52
2025-09,T05,P093,UPS 1000VA,63,298.5,18805.5
2025-09,T05,P094,Hub USB multipuerto,51,488.71,24924.21
2025-09,T05,P095,Tarjeta SD 128GB,40,159.26,6370.4
2025-09,T05,P096,Memoria USB 64GB,22,692.99,15245.78
2025-09,T06,P001,Refrigeradora LG 340L,6,2683.86,16103.16
2025-09,T06,P002,Refrigeradora Samsung 450L,25,3888.72,97218.0
2025-09,T06,P003,Refrigeradora Bosch 280L,14,3461.09,48455.26
2025-09,T06,P004,Lavadora LG 15kg,7,3441.98,24093.86
2025-09,T06,P005,Lavadora Samsung 18kg,22,1893.74,41662.28
2025-09,T06,P006,Lavadora Whirlpool 14kg,11,2029.99,22329.89
2025-09,T06,P007,Secadora Electrolux 10kg,24,4433.71,106409.04
2025-09,T06,P008,Cocina a gas Indurama 4H,25,4266.75,106668.75
2025-09,T06,P009,Cocina eléctrica Mabe 4H,11,3856.95,42426.45
2025-09,T06,P010,Campana extractora Bosch,13,4498.87,58485.31
2025-09,T06,P011,Horno empotrado Electrolux,25,2894.84,72371.0
2025-09,T06,P012,Lavaplatos Frigidaire,18,1451.86,26133.48
2025-09,T06,P013,Smart TV LG 55,12,2323.3,27879.6
2025-09,T06,P014,Smart TV Samsung 65,6,3039.59,18237.54
2025-09,T06,P015,Smart TV Sony 75,4,2164.0,8656.0
2025-09,T06,P016,Smart TV TCL 50,14,2709.58,37934.12
2025-09,T06,P017,TV OLED LG 65,23,4092.37,94124.51
2025-09,T06,P018,Soundbar Samsung 5.1,18,3523.12,63416.16
2025-09,T06,P019,Soundbar JBL 2.1,21,3105.5,65215.5
2025-09,T06,P020,Home theater Sony,23,1281.64,29477.72
2025-09,T06,P021,Parlante Bluetooth JBL,4,3545.85,14183.4
2025-09,T06,P022,Audífonos Sony WH-1000,13,2399.69,31195.97
2025-09,T06,P023,Barra Bose 900,8,2593.32,20746.56
2025-09,T06,P024,Receptor AV Yamaha,10,2515.95,25159.5
2025-09,T06,P025,Licuadora Oster 700W,15,560.29,8404.35
2025-09,T06,P026,Licuadora Philips 1000W,40,488.73,19549.2
2025-09,T06,P027,Microondas LG 32L,34,175.49,5966.66
2025-09,T06,P028,Microondas Panasonic 25L,56,495.21,27731.76
2025-09,T06,P029,Hervidor eléctrico Bosch,33,695.12,22938.96
2025-09,T06,P030,Cafetera DeLonghi,18,572.14,10298.52
2025-09,T06,P031,Freidora de aire Philips,69,482.65,33302.85
2025-09,T06,P032,Aspiradora Dyson V11,80,831.74,66539.2
2025-09,T06,P033,Plancha a vapor Rowenta,34,292.09,9931.06
2025-09,T06,P034,Batidora KitchenAid,29,424.37,12306.73
2025-09,T06,P035,Tostadora Oster,42,839.51,35259.42
2025-09,T06,P036,Purificador de agua,18,472.94,8512.92
2025-09,T06,P037,Laptop HP 15,17,2909.36,49459.12
2025-09,T06,P038,Laptop Lenovo ThinkPad,24,1283.74,30809.76
2025-09,T06,P039,Laptop Asus VivoBook,3,1940.93,5822.79
2025-09,T06,P040,Laptop Dell Inspiron,8,1625.7,13005.6
2025-09,T06,P041,Monitor LG 27,9,1361.33,12251.97
2025-09,T06,P042,Monitor Samsung 24,18,3525.39,63457.02
2025-09,T06,P043,Monitor BenQ 32,14,4126.52,57771.28
2025-09,T06,P044,Impresora Epson EcoTank,20,1538.5,30770.0
2025-09,T06,P045,Impresora HP LaserJet,12,3253.62,39043.44
2025-09,T06,P046,All-in-one Dell,12,2751.13,33013.56
2025-09,T06,P047,Mini PC Intel NUC,0,2790.97,0.0
2025-09,T06,P048,Teclado mecánico Logitech,17,1955.46,33242.82
2025-09,T06,P049,Smartphone iPhone 15,22,4498.05,98957.1
2025-09,T06,P050,Smartphone Samsung S24,10,3357.35,33573.5
2025-09,T06,P051,Smartphone Xiaomi Redmi,21,2609.9,54807.9
2025-09,T06,P052,Tablet iPad 10,13,2665.39,34650.07
2025-09,T06,P053,Tablet Samsung Galaxy Tab,10,4689.64,46896.4
2025-09,T06,P054,Smartwatch Apple Watch,3,4943.79,14831.37
2025-09,T06,P055,Smartwatch Samsung Galaxy,21,3000.78,63016.38
2025-09,T06,P056,Auriculares AirPods,24,3063.1,73514.4
2025-09,T06,P057,Cargador inalámbrico,15,3546.92,53203.8
2025-09,T06,P058,Funda protectora,21,1953.56,41024.76
2025-09,T06,P059,Power bank Anker,20,4119.13,82382.6
2025-09,T06,P060,Smartphone Motorola G84,21,2808.36,58975.56
2025-09,T06,P061,Aire acondicionado LG 12000BTU,34,1183.84,40250.56
2025-09,T06,P062,AC Samsung Inverter,33,1974.68,65164.44
2025-09,T06,P063,AC Midea 9000BTU,13,1094.48,14228.24
2025-09,T06,P064,Ventilador de pie,27,824.03,22248.81
2025-09,T06,P065,Ventilador de techo,22,774.62,17041.64
2025-09,T06,P066,Calefactor eléctrico,21,314.56,6605.76
2025-09,T06,P067,Humidificador,3,1528.5,4585.5
2025-09,T06,P068,Deshumidificador,25,1414.68,35367.0
2025-09,T06,P069,Purificador de aire Xiaomi,11,1143.54,12578.94
2025-09,T06,P070,Climatizador evaporativo,0,1269.63,0.0
2025-09,T06,P071,Calefón a gas,17,1204.56,20477.52
2025-09,T06,P072,Terma eléctrica,35,2046.94,71642.9
2025-09,T06,P073,Secadora de cabello Gama,32,293.29,9385.28
2025-09,T06,P074,Plancha de cabello Babyliss,16,478.17,7650.72
2025-09,T06,P075,Afeitadora Philips,42,499.24,20968.08
2025-09,T06,P076,Cortadora de cabello Wahl,74,757.46,56052.04
2025-09,T06,P077,Cepillo dental eléctrico,78,742.53,57917.34
2025-09,T06,P078,Depiladora Braun,53,537.43,28483.79
2025-09,T06,P079,Afeitadora Braun,60,823.96,49437.6
2025-09,T06,P080,Espejo con luz LED,61,761.75,46466.75
2025-09,T06,P081,Masajeador eléctrico,43,339.66,14605.38
2025-09,T06,P082,Rizadora Conair,1,831.79,831.79
2025-09,T06,P083,Kit de manicura,4,160.67,642.68
2025-09,T06,P084,Balanza digital,28,645.25,18067.0
2025-09,T06,P085,Cable HDMI 2m,15,723.77,10856.55
2025-09,T06,P086,Cable USB-C,34,502.44,17082.96
2025-09,T06,P087,Mouse inalámbrico,41,451.39,18506.99
2025-09,T06,P088,Teclado inalámbrico,2,871.52,1743.04
2025-09,T06,P089,Audífonos con micrófono,26,873.16,22702.16
2025-09,T06,P090,Soporte para TV,58,770.8,44706.4
2025-09,T06,P091,Regulador de voltaje,65,472.9,30738.5
2025-09,T06,P092,Estabilizador,35,132.72,4645.2
2025-09,T06,P093,UPS 1000VA,79,298.5,23581.5
2025-09,T06,P094,Hub USB multipuerto,80,488.71,39096.8
2025-09,T06,P095,Tarjeta SD 128GB,47,159.26,7485.22
2025-09,T06,P096,Memoria USB 64GB,10,692.99,6929.9
2025-09,T07,P001,Refrigeradora LG 340L,17,2683.86,45625.62
2025-09,T07,P002,Refrigeradora Samsung 450L,22,3888.72,85551.84
2025-09,T07,P003,Refrigeradora Bosch 280L,6,3461.09,20766.54
2025-09,T07,P004,Lavadora LG 15kg,17,3441.98,58513.66
2025-09,T07,P005,Lavadora Samsung 18kg,24,1893.74,45449.76
2025-09,T07,P006,Lavadora Whirlpool 14kg,0,2029.99,0.0
2025-09,T07,P007,Secadora Electrolux 10kg,3,4433.71,13301.13
2025-09,T07,P008,Cocina a gas Indurama 4H,4,4266.75,17067.0
2025-09,T07,P009,Cocina eléctrica Mabe 4H,10,3856.95,38569.5
2025-09,T07,P010,Campana extractora Bosch,7,4498.87,31492.09
2025-09,T07,P011,Horno empotrado Electrolux,14,2894.84,40527.76
2025-09,T07,P012,Lavaplatos Frigidaire,6,1451.86,8711.16
2025-09,T07,P013,Smart TV LG 55,19,2323.3,44142.7
2025-09,T07,P014,Smart TV Samsung 65,21,3039.59,63831.39
2025-09,T07,P015,Smart TV Sony 75,5,2164.0,10820.0
2025-09,T07,P016,Smart TV TCL 50,22,2709.58,59610.76
2025-09,T07,P017,TV OLED LG 65,9,4092.37,36831.33
2025-09,T07,P018,Soundbar Samsung 5.1,2,3523.12,7046.24
2025-09,T07,P019,Soundbar JBL 2.1,18,3105.5,55899.0
2025-09,T07,P020,Home theater Sony,13,1281.64,16661.32
2025-09,T07,P021,Parlante Bluetooth JBL,22,3545.85,78008.7
2025-09,T07,P022,Audífonos Sony WH-1000,16,2399.69,38395.04
2025-09,T07,P023,Barra Bose 900,21,2593.32,54459.72
2025-09,T07,P024,Receptor AV Yamaha,18,2515.95,45287.1
2025-09,T07,P025,Licuadora Oster 700W,71,560.29,39780.59
2025-09,T07,P026,Licuadora Philips 1000W,17,488.73,8308.41
2025-09,T07,P027,Microondas LG 32L,13,175.49,2281.37
2025-09,T07,P028,Microondas Panasonic 25L,3,495.21,1485.63
2025-09,T07,P029,Hervidor eléctrico Bosch,34,695.12,23634.08
2025-09,T07,P030,Cafetera DeLonghi,53,572.14,30323.42
2025-09,T07,P031,Freidora de aire Philips,5,482.65,2413.25
2025-09,T07,P032,Aspiradora Dyson V11,23,831.74,19130.02
2025-09,T07,P033,Plancha a vapor Rowenta,70,292.09,20446.3
2025-09,T07,P034,Batidora KitchenAid,65,424.37,27584.05
2025-09,T07,P035,Tostadora Oster,29,839.51,24345.79
2025-09,T07,P036,Purificador de agua,60,472.94,28376.4
2025-09,T07,P037,Laptop HP 15,21,2909.36,61096.56
2025-09,T07,P038,Laptop Lenovo ThinkPad,21,1283.74,26958.54
2025-09,T07,P039,Laptop Asus VivoBook,10,1940.93,19409.3
2025-09,T07,P040,Laptop Dell Inspiron,10,1625.7,16257.0
2025-09,T07,P041,Monitor LG 27,11,1361.33,14974.63
2025-09,T07,P042,Monitor Samsung 24,10,3525.39,35253.9
2025-09,T07,P043,Monitor BenQ 32,19,4126.52,78403.88
2025-09,T07,P044,Impresora Epson EcoTank,15,1538.5,23077.5
2025-09,T07,P045,Impresora HP LaserJet,8,3253.62,26028.96
2025-09,T07,P046,All-in-one Dell,15,2751.13,41266.95
2025-09,T07,P047,Mini PC Intel NUC,10,2790.97,27909.7
2025-09,T07,P048,Teclado mecánico Logitech,8,1955.46,15643.68
2025-09,T07,P049,Smartphone iPhone 15,1,4498.05,4498.05
2025-09,T07,P050,Smartphone Samsung S24,20,3357.35,67147.0
2025-09,T07,P051,Smartphone Xiaomi Redmi,15,2609.9,39148.5
2025-09,T07,P052,Tablet iPad 10,4,2665.39,10661.56
2025-09,T07,P053,Tablet Samsung Galaxy Tab,0,4689.64,0.0
2025-09,T07,P054,Smartwatch Apple Watch,15,4943.79,74156.85
2025-09,T07,P055,Smartwatch Samsung Galaxy,25,3000.78,75019.5
2025-09,T07,P056,Auriculares AirPods,11,3063.1,33694.1
2025-09,T07,P057,Cargador inalámbrico,8,3546.92,28375.36
2025-09,T07,P058,Funda protectora,24,1953.56,46885.44
2025-09,T07,P059,Power bank Anker,14,4119.13,57667.82
2025-09,T07,P060,Smartphone Motorola G84,6,2808.36,16850.16
2025-09,T07,P061,Aire acondicionado LG 12000BTU,23,1183.84,27228.32
2025-09,T07,P062,AC Samsung Inverter,17,1974.68,33569.56
2025-09,T07,P063,AC Midea 9000BTU,32,1094.48,35023.36
2025-09,T07,P064,Ventilador de pie,25,824.03,20600.75
2025-09,T07,P065,Ventilador de techo,19,774.62,14717.78
2025-09,T07,P066,Calefactor eléctrico,13,314.56,4089.28
2025-09,T07,P067,Humidificador,37,1528.5,56554.5
2025-09,T07,P068,Deshumidificador,3,1414.68,4244.04
2025-09,T07,P069,Purificador de aire Xiaomi,26,1143.54,29732.04
2025-09,T07,P070,Climatizador evaporativo,4,1269.63,5078.52
2025-09,T07,P071,Calefón a gas,32,1204.56,38545.92
2025-09,T07,P072,Terma eléctrica,34,2046.94,69595.96
2025-09,T07,P073,Secadora de cabello Gama,38,293.29,11145.02
2025-09,T07,P074,Plancha de cabello Babyliss,61,478.17,29168.37
2025-09,T07,P075,Afeitadora Philips,78,499.24,38940.72
2025-09,T07,P076,Cortadora de cabello Wahl,11,757.46,8332.06
2025-09,T07,P077,Cepillo dental eléctrico,65,742.53,48264.45
2025-09,T07,P078,Depiladora Braun,66,537.43,35470.38
2025-09,T07,P079,Afeitadora Braun,76,823.96,62620.96
2025-09,T07,P080,Espejo con luz LED,41,761.75,31231.75
2025-09,T07,P081,Masajeador eléctrico,62,339.66,21058.92
2025-09,T07,P082,Rizadora Conair,40,831.79,33271.6
2025-09,T07,P083,Kit de manicura,43,160.67,6908.81
2025-09,T07,P084,Balanza digital,46,645.25,29681.5
2025-09,T07,P085,Cable HDMI 2m,23,723.77,16646.71
2025-09,T07,P086,Cable USB-C,9,502.44,4521.96
2025-09,T07,P087,Mouse inalámbrico,71,451.39,32048.69
2025-09,T07,P088,Teclado inalámbrico,22,871.52,19173.44
2025-09,T07,P089,Audífonos con micrófono,32,873.16,27941.12
2025-09,T07,P090,Soporte para TV,67,770.8,51643.6
2025-09,T07,P091,Regulador de voltaje,66,472.9,31211.4
2025-09,T07,P092,Estabilizador,49,132.72,6503.28
2025-09,T07,P093,UPS 1000VA,80,298.5,23880.0
2025-09,T07,P094,Hub USB multipuerto,13,488.71,6353.23
2025-09,T07,P095,Tarjeta SD 128GB,77,159.26,12263.02
2025-09,T07,P096,Memoria USB 64GB,27,692.99,18710.73
2025-09,T08,P001,Refrigeradora LG 340L,0,2683.86,0.0
2025-09,T08,P002,Refrigeradora Samsung 450L,14,3888.72,54442.08
2025-09,T08,P003,Refrigeradora Bosch 280L,7,3461.09,24227.63
2025-09,T08,P004,Lavadora LG 15kg,6,3441.98,20651.88
2025-09,T08,P005,Lavadora Samsung 18kg,13,1893.74,24618.62
2025-09,T08,P006,Lavadora Whirlpool 14kg,16,2029.99,32479.84
2025-09,T08,P007,Secadora Electrolux 10kg,16,4433.71,70939.36
2025-09,T08,P008,Cocina a gas Indurama 4H,4,4266.75,17067.0
2025-09,T08,P009,Cocina eléctrica Mabe 4H,16,3856.95,61711.2
2025-09,T08,P010,Campana extractora Bosch,6,4498.87,26993.22
2025-09,T08,P011,Horno empotrado Electrolux,25,2894.84,72371.0
2025-09,T08,P012,Lavaplatos Frigidaire,8,1451.86,11614.88
2025-09,T08,P013,Smart TV LG 55,24,2323.3,55759.2
2025-09,T08,P014,Smart TV Samsung 65,22,3039.59,66870.98
2025-09,T08,P015,Smart TV Sony 75,15,2164.0,32460.0
2025-09,T08,P016,Smart TV TCL 50,4,2709.58,10838.32
2025-09,T08,P017,TV OLED LG 65,17,4092.37,69570.29
2025-09,T08,P018,Soundbar Samsung 5.1,21,3523.12,73985.52
2025-09,T08,P019,Soundbar JBL 2.1,10,3105.5,31055.0
2025-09,T08,P020,Home theater Sony,11,1281.64,14098.04
2025-09,T08,P021,Parlante Bluetooth JBL,20,3545.85,70917.0
2025-09,T08,P022,Audífonos Sony WH-1000,12,2399.69,28796.28
2025-09,T08,P023,Barra Bose 900,17,2593.32,44086.44
2025-09,T08,P024,Receptor AV Yamaha,19,2515.95,47803.05
2025-09,T08,P025,Licuadora Oster 700W,69,560.29,38660.01
2025-09,T08,P026,Licuadora Philips 1000W,24,488.73,11729.52
2025-09,T08,P027,Microondas LG 32L,19,175.49,3334.31
2025-09,T08,P028,Microondas Panasonic 25L,77,495.21,38131.17
2025-09,T08,P029,Hervidor eléctrico Bosch,70,695.12,48658.4
2025-09,T08,P030,Cafetera DeLonghi,19,572.14,10870.66
2025-09,T08,P031,Freidora de aire Philips,18,482.65,8687.7
2025-09,T08,P032,Aspiradora Dyson V11,16,831.74,13307.84
2025-09,T08,P033,Plancha a vapor Rowenta,73,292.09,21322.57
2025-09,T08,P034,Batidora KitchenAid,7,424.37,2970.59
2025-09,T08,P035,Tostadora Oster,4,839.51,3358.04
2025-09,T08,P036,Purificador de agua,35,472.94,16552.9
2025-09,T08,P037,Laptop HP 15,25,2909.36,72734.0
2025-09,T08,P038,Laptop Lenovo ThinkPad,9,1283.74,11553.66
2025-09,T08,P039,Laptop Asus VivoBook,5,1940.93,9704.65
2025-09,T08,P040,Laptop Dell Inspiron,4,1625.7,6502.8
2025-09,T08,P041,Monitor LG 27,8,1361.33,10890.64
2025-09,T08,P042,Monitor Samsung 24,17,3525.39,59931.63
2025-09,T08,P043,Monitor BenQ 32,22,4126.52,90783.44
2025-09,T08,P044,Impresora Epson EcoTank,11,1538.5,16923.5
2025-09,T08,P045,Impresora HP LaserJet,4,3253.62,13014.48
2025-09,T08,P046,All-in-one Dell,14,2751.13,38515.82
2025-09,T08,P047,Mini PC Intel NUC,5,2790.97,13954.85
2025-09,T08,P048,Teclado mecánico Logitech,5,1955.46,9777.3
2025-09,T08,P049,Smartphone iPhone 15,22,4498.05,98957.1
2025-09,T08,P050,Smartphone Samsung S24,1,3357.35,3357.35
2025-09,T08,P051,Smartphone Xiaomi Redmi,24,2609.9,62637.6
2025-09,T08,P052,Tablet iPad 10,5,2665.39,13326.95
2025-09,T08,P053,Tablet Samsung Galaxy Tab,21,4689.64,98482.44
2025-09,T08,P054,Smartwatch Apple Watch,4,4943.79,19775.16
2025-09,T08,P055,Smartwatch Samsung Galaxy,13,3000.78,39010.14
2025-09,T08,P056,Auriculares AirPods,20,3063.1,61262.0
2025-09,T08,P057,Cargador inalámbrico,19,3546.92,67391.48
2025-09,T08,P058,Funda protectora,15,1953.56,29303.4
2025-09,T08,P059,Power bank Anker,17,4119.13,70025.21
2025-09,T08,P060,Smartphone Motorola G84,0,2808.36,0.0
2025-09,T08,P061,Aire acondicionado LG 12000BTU,19,1183.84,22492.96
2025-09,T08,P062,AC Samsung Inverter,14,1974.68,27645.52
2025-09,T08,P063,AC Midea 9000BTU,32,1094.48,35023.36
2025-09,T08,P064,Ventilador de pie,23,824.03,18952.69
2025-09,T08,P065,Ventilador de techo,34,774.62,26337.08
2025-09,T08,P066,Calefactor eléctrico,5,314.56,1572.8
2025-09,T08,P067,Humidificador,29,1528.5,44326.5
2025-09,T08,P068,Deshumidificador,26,1414.68,36781.68
2025-09,T08,P069,Purificador de aire Xiaomi,9,1143.54,10291.86
2025-09,T08,P070,Climatizador evaporativo,20,1269.63,25392.6
2025-09,T08,P071,Calefón a gas,9,1204.56,10841.04
2025-09,T08,P072,Terma eléctrica,32,2046.94,65502.08
2025-09,T08,P073,Secadora de cabello Gama,5,293.29,1466.45
2025-09,T08,P074,Plancha de cabello Babyliss,60,478.17,28690.2
2025-09,T08,P075,Afeitadora Philips,0,499.24,0.0
2025-09,T08,P076,Cortadora de cabello Wahl,7,757.46,5302.22
2025-09,T08,P077,Cepillo dental eléctrico,12,742.53,8910.36
2025-09,T08,P078,Depiladora Braun,45,537.43,24184.35
2025-09,T08,P079,Afeitadora Braun,75,823.96,61797.0
2025-09,T08,P080,Espejo con luz LED,32,761.75,24376.0
2025-09,T08,P081,Masajeador eléctrico,42,339.66,14265.72
2025-09,T08,P082,Rizadora Conair,3,831.79,2495.37
2025-09,T08,P083,Kit de manicura,20,160.67,3213.4
2025-09,T08,P084,Balanza digital,64,645.25,41296.0
2025-09,T08,P085,Cable HDMI 2m,24,723.77,17370.48
2025-09,T08,P086,Cable USB-C,11,502.44,5526.84
2025-09,T08,P087,Mouse inalámbrico,54,451.39,24375.06
2025-09,T08,P088,Teclado inalámbrico,55,871.52,47933.6
2025-09,T08,P089,Audífonos con micrófono,25,873.16,21829.0
2025-09,T08,P090,Soporte para TV,21,770.8,16186.8
2025-09,T08,P091,Regulador de voltaje,30,472.9,14187.0
2025-09,T08,P092,Estabilizador,28,132.72,3716.16
2025-09,T08,P093,UPS 1000VA,63,298.5,18805.5
2025-09,T08,P094,Hub USB multipuerto,27,488.71,13195.17
2025-09,T08,P095,Tarjeta SD 128GB,47,159.26,7485.22
2025-09,T08,P096,Memoria USB 64GB,20,692.99,13859.8
2025-09,T09,P001,Refrigeradora LG 340L,17,2683.86,45625.62
2025-09,T09,P002,Refrigeradora Samsung 450L,13,3888.72,50553.36
2025-09,T09,P003,Refrigeradora Bosch 280L,23,3461.09,79605.07
2025-09,T09,P004,Lavadora LG 15kg,13,3441.98,44745.74
2025-09,T09,P005,Lavadora Samsung 18kg,14,1893.74,26512.36
2025-09,T09,P006,Lavadora Whirlpool 14kg,11,2029.99,22329.89
2025-09,T09,P007,Secadora Electrolux 10kg,22,4433.71,97541.62
2025-09,T09,P008,Cocina a gas Indurama 4H,6,4266.75,25600.5
2025-09,T09,P009,Cocina eléctrica Mabe 4H,9,3856.95,34712.55
2025-09,T09,P010,Campana extractora Bosch,20,4498.87,89977.4
2025-09,T09,P011,Horno empotrado Electrolux,23,2894.84,66581.32
2025-09,T09,P012,Lavaplatos Frigidaire,14,1451.86,20326.04
2025-09,T09,P013,Smart TV LG 55,17,2323.3,39496.1
2025-09,T09,P014,Smart TV Samsung 65,19,3039.59,57752.21
2025-09,T09,P015,Smart TV Sony 75,15,2164.0,32460.0
2025-09,T09,P016,Smart TV TCL 50,2,2709.58,5419.16
2025-09,T09,P017,TV OLED LG 65,6,4092.37,24554.22
2025-09,T09,P018,Soundbar Samsung 5.1,23,3523.12,81031.76
2025-09,T09,P019,Soundbar JBL 2.1,6,3105.5,18633.0
2025-09,T09,P020,Home theater Sony,3,1281.64,3844.92
2025-09,T09,P021,Parlante Bluetooth JBL,24,3545.85,85100.4
2025-09,T09,P022,Audífonos Sony WH-1000,2,2399.69,4799.38
2025-09,T09,P023,Barra Bose 900,11,2593.32,28526.52
2025-09,T09,P024,Receptor AV Yamaha,22,2515.95,55350.9
2025-09,T09,P025,Licuadora Oster 700W,79,560.29,44262.91
2025-09,T09,P026,Licuadora Philips 1000W,20,488.73,9774.6
2025-09,T09,P027,Microondas LG 32L,14,175.49,2456.86
2025-09,T09,P028,Microondas Panasonic 25L,22,495.21,10894.62
2025-09,T09,P029,Hervidor eléctrico Bosch,26,695.12,18073.12
2025-09,T09,P030,Cafetera DeLonghi,55,572.14,31467.7
2025-09,T09,P031,Freidora de aire Philips,24,482.65,11583.6
2025-09,T09,P032,Aspiradora Dyson V11,54,831.74,44913.96
2025-09,T09,P033,Plancha a vapor Rowenta,3,292.09,876.27
2025-09,T09,P034,Batidora KitchenAid,70,424.37,29705.9
2025-09,T09,P035,Tostadora Oster,18,839.51,15111.18
