tienda_id,centro_distribucion,ciudad,producto_id,producto,categoria,stock_actual,ventas_promedio_mensual,stock_minimo,precio_costo,precio_venta
T03,CD-Lima,Lima,P064,Ventilador de pie,Climatización,5,22.58,5,593.3,824.03
T03,CD-Lima,Lima,P065,Ventilador de techo,Climatización,11,20.0,4,557.73,774.62
T03,CD-Lima,Lima,P066,Calefactor eléctrico,Climatización,20,25.67,5,226.48,314.56
T03,CD-Lima,Lima,P067,Humidificador,Climatización,22,17.33,3,1100.52,1528.5
T03,CD-Lima,Lima,P068,Deshumidificador,Climatización,43,21.25,4,1018.57,1414.68
T03,CD-Lima,Lima,P069,Purificador de aire Xiaomi,Climatización,36,20.75,4,823.35,1143.54
T03,CD-Lima,Lima,P070,Climatizador evaporativo,Climatización,7,10.0,2,914.13,1269.63
T03,CD-Lima,Lima,P071,Calefón a gas,Climatización,37,15.5,3,867.28,1204.56
T03,CD-Lima,Lima,P072,Terma eléctrica,Climatización,27,14.0,3,1473.8,2046.94
T03,CD-Lima,Lima,P073,Secadora de cabello Gama,Cuidado Personal,51,44.33,9,211.17,293.29
T03,CD-Lima,Lima,P074,Plancha de cabello Babyliss,Cuidado Personal,58,36.58,7,344.28,478.17
T03,CD-Lima,Lima,P075,Afeitadora Philips,Cuidado Personal,77,35.67,7,359.45,499.24
T03,CD-Lima,Lima,P076,Cortadora de cabello Wahl,Cuidado Personal,11,38.33,8,545.37,757.46
T03,CD-Lima,Lima,P077,Cepillo dental eléctrico,Cuidado Personal,19,36.5,7,534.62,742.53
T03,CD-Lima,Lima,P078,Depiladora Braun,Cuidado Personal,3,36.33,7,386.95,537.43
T03,CD-Lima,Lima,P079,Afeitadora Braun,Cuidado Personal,77,44.75,9,593.25,823.96
T03,CD-Lima,Lima,P080,Espejo con luz LED,Cuidado Personal,9,37.25,7,548.46,761.75
T03,CD-Lima,Lima,P081,Masajeador eléctrico,Cuidado Personal,104,54.33,11,244.56,339.66
T03,CD-Lima,Lima,P082,Rizadora Conair,Cuidado Personal,40,42.42,8,598.89,831.79
T03,CD-Lima,Lima,P083,Kit de manicura,Cuidado Personal,4,43.75,9,115.68,160.67
T03,CD-Lima,Lima,P084,Balanza digital,Cuidado Personal,59,41.58,8,464.58,645.25
T03,CD-Lima,Lima,P085,Cable HDMI 2m,Accesorios,51,50.08,10,521.11,723.77
T03,CD-Lima,Lima,P086,Cable USB-C,Accesorios,60,34.58,7,361.76,502.44
T03,CD-Lima,Lima,P087,Mouse inalámbrico,Accesorios,52,39.08,8,325.0,451.39
T03,CD-Lima,Lima,P088,Teclado inalámbrico,Accesorios,65,36.42,7,627.49,871.52
T03,CD-Lima,Lima,P089,Audífonos con micrófono,Accesorios,87,44.17,9,628.68,873.16
T03,CD-Lima,Lima,P090,Soporte para TV,Accesorios,30,37.58,8,554.98,770.8
T03,CD-Lima,Lima,P091,Regulador de voltaje,Accesorios,58,34.17,7,340.49,472.9
T03,CD-Lima,Lima,P092,Estabilizador,Accesorios,33,34.42,7,95.56,132.72
T03,CD-Lima,Lima,P093,UPS 1000VA,Accesorios,28,46.42,9,214.92,298.5
T03,CD-Lima,Lima,P094,Hub USB multipuerto,Accesorios,66,32.0,6,351.87,488.71
T03,CD-Lima,Lima,P095,Tarjeta SD 128GB,Accesorios,8,40.17,8,114.67,159.26
T03,CD-Lima,Lima,P096,Memoria USB 64GB,Accesorios,78,35.42,7,498.95,692.99
T04,CD-Lima,Lima,P001,Refrigeradora LG 340L,Línea Blanca,9,15.42,3,1932.38,2683.86
T04,CD-Lima,Lima,P002,Refrigeradora Samsung 450L,Línea Blanca,6,15.67,3,2799.88,3888.72
T04,CD-Lima,Lima,P003,Refrigeradora Bosch 280L,Línea Blanca,9,9.17,2,2491.98,3461.09
T04,CD-Lima,Lima,P004,Lavadora LG 15kg,Línea Blanca,10,17.75,4,2478.23,3441.98
T04,CD-Lima,Lima,P005,Lavadora Samsung 18kg,Línea Blanca,29,14.92,3,1363.49,1893.74
T04,CD-Lima,Lima,P006,Lavadora Whirlpool 14kg,Línea Blanca,9,14.33,3,1461.59,2029.99
T04,CD-Lima,Lima,P007,Secadora Electrolux 10kg,Línea Blanca,14,10.67,2,3192.27,4433.71
T04,CD-Lima,Lima,P008,Cocina a gas Indurama 4H,Línea Blanca,35,14.92,3,3072.06,4266.75
T04,CD-Lima,Lima,P009,Cocina eléctrica Mabe 4H,Línea Blanca,14,11.83,2,2777.0,3856.95
T04,CD-Lima,Lima,P010,Campana extractora Bosch,Línea Blanca,15,13.83,3,3239.19,4498.87
T04,CD-Lima,Lima,P011,Horno empotrado Electrolux,Línea Blanca,31,16.25,3,2084.28,2894.84
T04,CD-Lima,Lima,P012,Lavaplatos Frigidaire,Línea Blanca,0,13.17,3,1045.34,1451.86
T04,CD-Lima,Lima,P013,Smart TV LG 55,TV y Audio,21,10.5,2,1672.78,2323.3
T04,CD-Lima,Lima,P014,Smart TV Samsung 65,TV y Audio,1,12.83,3,2188.5,3039.59
T04,CD-Lima,Lima,P015,Smart TV Sony 75,TV y Audio,25,13.33,3,1558.08,2164.0
T04,CD-Lima,Lima,P016,Smart TV TCL 50,TV y Audio,21,9.92,2,1950.9,2709.58
T04,CD-Lima,Lima,P017,TV OLED LG 65,TV y Audio,10,13.83,3,2946.51,4092.37
T04,CD-Lima,Lima,P018,Soundbar Samsung 5.1,TV y Audio,25,14.0,3,2536.65,3523.12
T04,CD-Lima,Lima,P019,Soundbar JBL 2.1,TV y Audio,20,10.33,2,2235.96,3105.5
T04,CD-Lima,Lima,P020,Home theater Sony,TV y Audio,13,14.67,3,922.78,1281.64
T04,CD-Lima,Lima,P021,Parlante Bluetooth JBL,TV y Audio,2,13.33,3,2553.01,3545.85
T04,CD-Lima,Lima,P022,Audífonos Sony WH-1000,TV y Audio,4,12.75,3,1727.78,2399.69
T04,CD-Lima,Lima,P023,Barra Bose 900,TV y Audio,11,10.42,2,1867.19,2593.32
T04,CD-Lima,Lima,P024,Receptor AV Yamaha,TV y Audio,22,8.92,2,1811.48,2515.95
T04,CD-Lima,Lima,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,28,44.0,9,403.41,560.29
T04,CD-Lima,Lima,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,73,38.75,8,351.89,488.73
T04,CD-Lima,Lima,P027,Microondas LG 32L,Pequeños Electrodomésticos,37,41.75,8,126.35,175.49
T04,CD-Lima,Lima,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,65,51.67,10,356.55,495.21
T04,CD-Lima,Lima,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,100,40.33,8,500.49,695.12
T04,CD-Lima,Lima,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,10,34.58,7,411.94,572.14
T04,CD-Lima,Lima,P031,Freidora de aire Philips,Pequeños Electrodomésticos,31,27.33,5,347.51,482.65
T04,CD-Lima,Lima,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,50,36.75,7,598.85,831.74
T04,CD-Lima,Lima,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,123,51.08,10,210.3,292.09
T04,CD-Lima,Lima,P034,Batidora KitchenAid,Pequeños Electrodomésticos,18,51.83,10,305.55,424.37
T04,CD-Lima,Lima,P035,Tostadora Oster,Pequeños Electrodomésticos,54,44.33,9,604.45,839.51
T04,CD-Lima,Lima,P036,Purificador de agua,Pequeños Electrodomésticos,119,52.5,10,340.52,472.94
T04,CD-Lima,Lima,P037,Laptop HP 15,Cómputo,24,10.5,2,2094.74,2909.36
T04,CD-Lima,Lima,P038,Laptop Lenovo ThinkPad,Cómputo,6,11.25,2,924.29,1283.74
T04,CD-Lima,Lima,P039,Laptop Asus VivoBook,Cómputo,7,11.92,2,1397.47,1940.93
T04,CD-Lima,Lima,P040,Laptop Dell Inspiron,Cómputo,29,14.67,3,1170.5,1625.7
T04,CD-Lima,Lima,P041,Monitor LG 27,Cómputo,31,16.83,3,980.16,1361.33
T04,CD-Lima,Lima,P042,Monitor Samsung 24,Cómputo,0,11.25,2,2538.28,3525.39
T04,CD-Lima,Lima,P043,Monitor BenQ 32,Cómputo,29,15.83,3,2971.09,4126.52
T04,CD-Lima,Lima,P044,Impresora Epson EcoTank,Cómputo,18,7.75,2,1107.72,1538.5
T04,CD-Lima,Lima,P045,Impresora HP LaserJet,Cómputo,20,17.42,3,2342.61,3253.62
T04,CD-Lima,Lima,P046,All-in-one Dell,Cómputo,1,13.25,3,1980.81,2751.13
T04,CD-Lima,Lima,P047,Mini PC Intel NUC,Cómputo,9,11.0,2,2009.5,2790.97
T04,CD-Lima,Lima,P048,Teclado mecánico Logitech,Cómputo,15,16.5,3,1407.93,1955.46
T04,CD-Lima,Lima,P049,Smartphone iPhone 15,Celulares y Tablets,13,11.08,2,3238.6,4498.05
T04,CD-Lima,Lima,P050,Smartphone Samsung S24,Celulares y Tablets,7,13.0,3,2417.29,3357.35
T04,CD-Lima,Lima,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,22,12.67,3,1879.13,2609.9
T04,CD-Lima,Lima,P052,Tablet iPad 10,Celulares y Tablets,0,11.67,2,1919.08,2665.39
T04,CD-Lima,Lima,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,13,14.25,3,3376.54,4689.64
T04,CD-Lima,Lima,P054,Smartwatch Apple Watch,Celulares y Tablets,14,15.42,3,3559.53,4943.79
T04,CD-Lima,Lima,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,15,8.83,2,2160.56,3000.78
T04,CD-Lima,Lima,P056,Auriculares AirPods,Celulares y Tablets,11,16.67,3,2205.43,3063.1
T04,CD-Lima,Lima,P057,Cargador inalámbrico,Celulares y Tablets,9,13.75,3,2553.78,3546.92
T04,CD-Lima,Lima,P058,Funda protectora,Celulares y Tablets,16,14.08,3,1406.56,1953.56
T04,CD-Lima,Lima,P059,Power bank Anker,Celulares y Tablets,6,14.42,3,2965.77,4119.13
T04,CD-Lima,Lima,P060,Smartphone Motorola G84,Celulares y Tablets,4,13.67,3,2022.02,2808.36
T04,CD-Lima,Lima,P061,Aire acondicionado LG 12000BTU,Climatización,12,24.75,5,852.36,1183.84
T04,CD-Lima,Lima,P062,AC Samsung Inverter,Climatización,58,24.42,5,1421.77,1974.68
T04,CD-Lima,Lima,P063,AC Midea 9000BTU,Climatización,28,15.42,3,788.03,1094.48
T04,CD-Lima,Lima,P064,Ventilador de pie,Climatización,54,23.08,5,593.3,824.03
T04,CD-Lima,Lima,P065,Ventilador de techo,Climatización,9,20.25,4,557.73,774.62
T04,CD-Lima,Lima,P066,Calefactor eléctrico,Climatización,10,17.0,3,226.48,314.56
T04,CD-Lima,Lima,P067,Humidificador,Climatización,43,21.5,4,1100.52,1528.5
T04,CD-Lima,Lima,P068,Deshumidificador,Climatización,36,23.83,5,1018.57,1414.68
T04,CD-Lima,Lima,P069,Purificador de aire Xiaomi,Climatización,28,20.42,4,823.35,1143.54
T04,CD-Lima,Lima,P070,Climatizador evaporativo,Climatización,2,18.92,4,914.13,1269.63
T04,CD-Lima,Lima,P071,Calefón a gas,Climatización,25,17.75,4,867.28,1204.56
T04,CD-Lima,Lima,P072,Terma eléctrica,Climatización,12,20.17,4,1473.8,2046.94
T04,CD-Lima,Lima,P073,Secadora de cabello Gama,Cuidado Personal,29,30.58,6,211.17,293.29
T04,CD-Lima,Lima,P074,Plancha de cabello Babyliss,Cuidado Personal,64,38.33,8,344.28,478.17
T04,CD-Lima,Lima,P075,Afeitadora Philips,Cuidado Personal,11,37.92,8,359.45,499.24
T04,CD-Lima,Lima,P076,Cortadora de cabello Wahl,Cuidado Personal,5,40.5,8,545.37,757.46
T04,CD-Lima,Lima,P077,Cepillo dental eléctrico,Cuidado Personal,57,38.67,8,534.62,742.53
T04,CD-Lima,Lima,P078,Depiladora Braun,Cuidado Personal,85,48.0,10,386.95,537.43
T04,CD-Lima,Lima,P079,Afeitadora Braun,Cuidado Personal,5,28.58,6,593.25,823.96
T04,CD-Lima,Lima,P080,Espejo con luz LED,Cuidado Personal,10,33.75,7,548.46,761.75
T04,CD-Lima,Lima,P081,Masajeador eléctrico,Cuidado Personal,117,49.08,10,244.56,339.66
T04,CD-Lima,Lima,P082,Rizadora Conair,Cuidado Personal,74,32.0,6,598.89,831.79
T04,CD-Lima,Lima,P083,Kit de manicura,Cuidado Personal,15,34.42,7,115.68,160.67
T04,CD-Lima,Lima,P084,Balanza digital,Cuidado Personal,80,45.0,9,464.58,645.25
T04,CD-Lima,Lima,P085,Cable HDMI 2m,Accesorios,50,37.5,8,521.11,723.77
T04,CD-Lima,Lima,P086,Cable USB-C,Accesorios,75,44.92,9,361.76,502.44
T04,CD-Lima,Lima,P087,Mouse inalámbrico,Accesorios,13,34.25,7,325.0,451.39
T04,CD-Lima,Lima,P088,Teclado inalámbrico,Accesorios,8,23.58,5,627.49,871.52
T04,CD-Lima,Lima,P089,Audífonos con micrófono,Accesorios,66,47.17,9,628.68,873.16
T04,CD-Lima,Lima,P090,Soporte para TV,Accesorios,33,43.92,9,554.98,770.8
T04,CD-Lima,Lima,P091,Regulador de voltaje,Accesorios,6,48.75,10,340.49,472.9
T04,CD-Lima,Lima,P092,Estabilizador,Accesorios,90,47.58,10,95.56,132.72
T04,CD-Lima,Lima,P093,UPS 1000VA,Accesorios,30,34.17,7,214.92,298.5
T04,CD-Lima,Lima,P094,Hub USB multipuerto,Accesorios,87,55.58,11,351.87,488.71
T04,CD-Lima,Lima,P095,Tarjeta SD 128GB,Accesorios,29,41.17,8,114.67,159.26
T04,CD-Lima,Lima,P096,Memoria USB 64GB,Accesorios,35,27.0,5,498.95,692.99
T05,CD-Lima,Lima,P001,Refrigeradora LG 340L,Línea Blanca,12,11.83,2,1932.38,2683.86
T05,CD-Lima,Lima,P002,Refrigeradora Samsung 450L,Línea Blanca,31,17.58,4,2799.88,3888.72
T05,CD-Lima,Lima,P003,Refrigeradora Bosch 280L,Línea Blanca,0,9.67,2,2491.98,3461.09
T05,CD-Lima,Lima,P004,Lavadora LG 15kg,Línea Blanca,11,9.75,2,2478.23,3441.98
T05,CD-Lima,Lima,P005,Lavadora Samsung 18kg,Línea Blanca,14,12.42,2,1363.49,1893.74
T05,CD-Lima,Lima,P006,Lavadora Whirlpool 14kg,Línea Blanca,12,9.17,2,1461.59,2029.99
T05,CD-Lima,Lima,P007,Secadora Electrolux 10kg,Línea Blanca,0,12.58,3,3192.27,4433.71
T05,CD-Lima,Lima,P008,Cocina a gas Indurama 4H,Línea Blanca,30,12.17,2,3072.06,4266.75
T05,CD-Lima,Lima,P009,Cocina eléctrica Mabe 4H,Línea Blanca,21,12.67,3,2777.0,3856.95
T05,CD-Lima,Lima,P010,Campana extractora Bosch,Línea Blanca,10,12.67,3,3239.19,4498.87
T05,CD-Lima,Lima,P011,Horno empotrado Electrolux,Línea Blanca,29,14.42,3,2084.28,2894.84
T05,CD-Lima,Lima,P012,Lavaplatos Frigidaire,Línea Blanca,4,14.33,3,1045.34,1451.86
T05,CD-Lima,Lima,P013,Smart TV LG 55,TV y Audio,13,9.75,2,1672.78,2323.3
T05,CD-Lima,Lima,P014,Smart TV Samsung 65,TV y Audio,6,12.17,2,2188.5,3039.59
T05,CD-Lima,Lima,P015,Smart TV Sony 75,TV y Audio,16,12.42,2,1558.08,2164.0
T05,CD-Lima,Lima,P016,Smart TV TCL 50,TV y Audio,31,14.58,3,1950.9,2709.58
T05,CD-Lima,Lima,P017,TV OLED LG 65,TV y Audio,6,13.58,3,2946.51,4092.37
T05,CD-Lima,Lima,P018,Soundbar Samsung 5.1,TV y Audio,9,11.5,2,2536.65,3523.12
T05,CD-Lima,Lima,P019,Soundbar JBL 2.1,TV y Audio,23,13.92,3,2235.96,3105.5
T05,CD-Lima,Lima,P020,Home theater Sony,TV y Audio,16,11.75,2,922.78,1281.64
T05,CD-Lima,Lima,P021,Parlante Bluetooth JBL,TV y Audio,18,11.75,2,2553.01,3545.85
T05,CD-Lima,Lima,P022,Audífonos Sony WH-1000,TV y Audio,1,10.0,2,1727.78,2399.69
T05,CD-Lima,Lima,P023,Barra Bose 900,TV y Audio,5,10.33,2,1867.19,2593.32
T05,CD-Lima,Lima,P024,Receptor AV Yamaha,TV y Audio,12,14.17,3,1811.48,2515.95
T05,CD-Lima,Lima,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,6,21.58,4,403.41,560.29
T05,CD-Lima,Lima,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,116,48.58,10,351.89,488.73
T05,CD-Lima,Lima,P027,Microondas LG 32L,Pequeños Electrodomésticos,7,42.75,9,126.35,175.49
T05,CD-Lima,Lima,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,24,36.25,7,356.55,495.21
T05,CD-Lima,Lima,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,46,32.25,6,500.49,695.12
T05,CD-Lima,Lima,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,28,46.67,9,411.94,572.14
T05,CD-Lima,Lima,P031,Freidora de aire Philips,Pequeños Electrodomésticos,42,49.33,10,347.51,482.65
T05,CD-Lima,Lima,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,60,30.83,6,598.85,831.74
T05,CD-Lima,Lima,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,29,33.5,7,210.3,292.09
T05,CD-Lima,Lima,P034,Batidora KitchenAid,Pequeños Electrodomésticos,46,34.67,7,305.55,424.37
T05,CD-Lima,Lima,P035,Tostadora Oster,Pequeños Electrodomésticos,52,40.25,8,604.45,839.51
T05,CD-Lima,Lima,P036,Purificador de agua,Pequeños Electrodomésticos,11,34.83,7,340.52,472.94
T05,CD-Lima,Lima,P037,Laptop HP 15,Cómputo,28,14.33,3,2094.74,2909.36
T05,CD-Lima,Lima,P038,Laptop Lenovo ThinkPad,Cómputo,25,11.83,2,924.29,1283.74
T05,CD-Lima,Lima,P039,Laptop Asus VivoBook,Cómputo,27,15.67,3,1397.47,1940.93
T05,CD-Lima,Lima,P040,Laptop Dell Inspiron,Cómputo,2,10.58,2,1170.5,1625.7
T05,CD-Lima,Lima,P041,Monitor LG 27,Cómputo,23,11.25,2,980.16,1361.33
T05,CD-Lima,Lima,P042,Monitor Samsung 24,Cómputo,13,12.25,2,2538.28,3525.39
T05,CD-Lima,Lima,P043,Monitor BenQ 32,Cómputo,5,13.67,3,2971.09,4126.52
T05,CD-Lima,Lima,P044,Impresora Epson EcoTank,Cómputo,13,11.08,2,1107.72,1538.5
T05,CD-Lima,Lima,P045,Impresora HP LaserJet,Cómputo,13,12.83,3,2342.61,3253.62
T05,CD-Lima,Lima,P046,All-in-one Dell,Cómputo,25,11.0,2,1980.81,2751.13
T05,CD-Lima,Lima,P047,Mini PC Intel NUC,Cómputo,16,13.5,3,2009.5,2790.97
T05,CD-Lima,Lima,P048,Teclado mecánico Logitech,Cómputo,1,8.17,2,1407.93,1955.46
T05,CD-Lima,Lima,P049,Smartphone iPhone 15,Celulares y Tablets,7,13.17,3,3238.6,4498.05
T05,CD-Lima,Lima,P050,Smartphone Samsung S24,Celulares y Tablets,26,12.42,2,2417.29,3357.35
T05,CD-Lima,Lima,P051,Smartphone Xiaomi Redmi,Celulares y Tablets,25,10.83,2,1879.13,2609.9
T05,CD-Lima,Lima,P052,Tablet iPad 10,Celulares y Tablets,9,10.25,2,1919.08,2665.39
T05,CD-Lima,Lima,P053,Tablet Samsung Galaxy Tab,Celulares y Tablets,2,11.42,2,3376.54,4689.64
T05,CD-Lima,Lima,P054,Smartwatch Apple Watch,Celulares y Tablets,14,8.08,2,3559.53,4943.79
T05,CD-Lima,Lima,P055,Smartwatch Samsung Galaxy,Celulares y Tablets,26,13.0,3,2160.56,3000.78
T05,CD-Lima,Lima,P056,Auriculares AirPods,Celulares y Tablets,22,13.92,3,2205.43,3063.1
T05,CD-Lima,Lima,P057,Cargador inalámbrico,Celulares y Tablets,26,13.0,3,2553.78,3546.92
T05,CD-Lima,Lima,P058,Funda protectora,Celulares y Tablets,25,10.58,2,1406.56,1953.56
T05,CD-Lima,Lima,P059,Power bank Anker,Celulares y Tablets,37,15.08,3,2965.77,4119.13
T05,CD-Lima,Lima,P060,Smartphone Motorola G84,Celulares y Tablets,17,8.58,2,2022.02,2808.36
T05,CD-Lima,Lima,P061,Aire acondicionado LG 12000BTU,Climatización,12,14.83,3,852.36,1183.84
T05,CD-Lima,Lima,P062,AC Samsung Inverter,Climatización,14,14.92,3,1421.77,1974.68
T05,CD-Lima,Lima,P063,AC Midea 9000BTU,Climatización,51,27.25,5,788.03,1094.48
T05,CD-Lima,Lima,P064,Ventilador de pie,Climatización,36,19.42,4,593.3,824.03
T05,CD-Lima,Lima,P065,Ventilador de techo,Climatización,43,21.83,4,557.73,774.62
T05,CD-Lima,Lima,P066,Calefactor eléctrico,Climatización,19,14.58,3,226.48,314.56
T05,CD-Lima,Lima,P067,Humidificador,Climatización,16,15.75,3,1100.52,1528.5
T05,CD-Lima,Lima,P068,Deshumidificador,Climatización,11,23.0,5,1018.57,1414.68
T05,CD-Lima,Lima,P069,Purificador de aire Xiaomi,Climatización,30,21.25,4,823.35,1143.54
T05,CD-Lima,Lima,P070,Climatizador evaporativo,Climatización,43,21.33,4,914.13,1269.63
T05,CD-Lima,Lima,P071,Calefón a gas,Climatización,18,20.5,4,867.28,1204.56
T05,CD-Lima,Lima,P072,Terma eléctrica,Climatización,9,26.25,5,1473.8,2046.94
T05,CD-Lima,Lima,P073,Secadora de cabello Gama,Cuidado Personal,60,51.0,10,211.17,293.29
T05,CD-Lima,Lima,P074,Plancha de cabello Babyliss,Cuidado Personal,15,39.5,8,344.28,478.17
T05,CD-Lima,Lima,P075,Afeitadora Philips,Cuidado Personal,13,45.0,9,359.45,499.24
T05,CD-Lima,Lima,P076,Cortadora de cabello Wahl,Cuidado Personal,83,46.17,9,545.37,757.46
T05,CD-Lima,Lima,P077,Cepillo dental eléctrico,Cuidado Personal,34,30.83,6,534.62,742.53
T05,CD-Lima,Lima,P078,Depiladora Braun,Cuidado Personal,62,36.58,7,386.95,537.43
T05,CD-Lima,Lima,P079,Afeitadora Braun,Cuidado Personal,82,42.33,8,593.25,823.96
T05,CD-Lima,Lima,P080,Espejo con luz LED,Cuidado Personal,34,29.75,6,548.46,761.75
T05,CD-Lima,Lima,P081,Masajeador eléctrico,Cuidado Personal,44,43.17,9,244.56,339.66
T05,CD-Lima,Lima,P082,Rizadora Conair,Cuidado Personal,11,33.58,7,598.89,831.79
T05,CD-Lima,Lima,P083,Kit de manicura,Cuidado Personal,4,34.75,7,115.68,160.67
T05,CD-Lima,Lima,P084,Balanza digital,Cuidado Personal,17,33.25,7,464.58,645.25
T05,CD-Lima,Lima,P085,Cable HDMI 2m,Accesorios,102,43.58,9,521.11,723.77
T05,CD-Lima,Lima,P086,Cable USB-C,Accesorios,76,40.5,8,361.76,502.44
T05,CD-Lima,Lima,P087,Mouse inalámbrico,Accesorios,12,46.08,9,325.0,451.39
T05,CD-Lima,Lima,P088,Teclado inalámbrico,Accesorios,4,37.33,7,627.49,871.52
T05,CD-Lima,Lima,P089,Audífonos con micrófono,Accesorios,79,46.0,9,628.68,873.16
T05,CD-Lima,Lima,P090,Soporte para TV,Accesorios,59,43.33,9,554.98,770.8
T05,CD-Lima,Lima,P091,Regulador de voltaje,Accesorios,6,40.67,8,340.49,472.9
T05,CD-Lima,Lima,P092,Estabilizador,Accesorios,24,40.5,8,95.56,132.72
T05,CD-Lima,Lima,P093,UPS 1000VA,Accesorios,97,48.67,10,214.92,298.5
T05,CD-Lima,Lima,P094,Hub USB multipuerto,Accesorios,90,46.42,9,351.87,488.71
T05,CD-Lima,Lima,P095,Tarjeta SD 128GB,Accesorios,44,28.67,6,114.67,159.26
T05,CD-Lima,Lima,P096,Memoria USB 64GB,Accesorios,67,38.08,8,498.95,692.99
T06,CD-Lima,Lima,P001,Refrigeradora LG 340L,Línea Blanca,13,8.25,2,1932.38,2683.86
T06,CD-Lima,Lima,P002,Refrigeradora Samsung 450L,Línea Blanca,25,17.5,4,2799.88,3888.72
T06,CD-Lima,Lima,P003,Refrigeradora Bosch 280L,Línea Blanca,30,13.5,3,2491.98,3461.09
T06,CD-Lima,Lima,P004,Lavadora LG 15kg,Línea Blanca,17,12.33,2,2478.23,3441.98
T06,CD-Lima,Lima,P005,Lavadora Samsung 18kg,Línea Blanca,17,11.75,2,1363.49,1893.74
T06,CD-Lima,Lima,P006,Lavadora Whirlpool 14kg,Línea Blanca,18,14.5,3,1461.59,2029.99
T06,CD-Lima,Lima,P007,Secadora Electrolux 10kg,Línea Blanca,13,12.5,2,3192.27,4433.71
T06,CD-Lima,Lima,P008,Cocina a gas Indurama 4H,Línea Blanca,36,14.5,3,3072.06,4266.75
T06,CD-Lima,Lima,P009,Cocina eléctrica Mabe 4H,Línea Blanca,16,10.5,2,2777.0,3856.95
T06,CD-Lima,Lima,P010,Campana extractora Bosch,Línea Blanca,29,12.25,2,3239.19,4498.87
T06,CD-Lima,Lima,P011,Horno empotrado Electrolux,Línea Blanca,31,14.08,3,2084.28,2894.84
T06,CD-Lima,Lima,P012,Lavaplatos Frigidaire,Línea Blanca,26,15.08,3,1045.34,1451.86
T06,CD-Lima,Lima,P013,Smart TV LG 55,TV y Audio,13,10.58,2,1672.78,2323.3
T06,CD-Lima,Lima,P014,Smart TV Samsung 65,TV y Audio,18,11.92,2,2188.5,3039.59
T06,CD-Lima,Lima,P015,Smart TV Sony 75,TV y Audio,3,12.17,2,1558.08,2164.0
T06,CD-Lima,Lima,P016,Smart TV TCL 50,TV y Audio,19,11.58,2,1950.9,2709.58
T06,CD-Lima,Lima,P017,TV OLED LG 65,TV y Audio,11,14.83,3,2946.51,4092.37
T06,CD-Lima,Lima,P018,Soundbar Samsung 5.1,TV y Audio,3,17.75,4,2536.65,3523.12
T06,CD-Lima,Lima,P019,Soundbar JBL 2.1,TV y Audio,3,13.25,3,2235.96,3105.5
T06,CD-Lima,Lima,P020,Home theater Sony,TV y Audio,7,14.33,3,922.78,1281.64
T06,CD-Lima,Lima,P021,Parlante Bluetooth JBL,TV y Audio,7,11.92,2,2553.01,3545.85
T06,CD-Lima,Lima,P022,Audífonos Sony WH-1000,TV y Audio,1,8.5,2,1727.78,2399.69
T06,CD-Lima,Lima,P023,Barra Bose 900,TV y Audio,24,14.58,3,1867.19,2593.32
T06,CD-Lima,Lima,P024,Receptor AV Yamaha,TV y Audio,19,15.25,3,1811.48,2515.95
T06,CD-Lima,Lima,P025,Licuadora Oster 700W,Pequeños Electrodomésticos,58,29.17,6,403.41,560.29
T06,CD-Lima,Lima,P026,Licuadora Philips 1000W,Pequeños Electrodomésticos,58,42.92,9,351.89,488.73
T06,CD-Lima,Lima,P027,Microondas LG 32L,Pequeños Electrodomésticos,17,34.83,7,126.35,175.49
T06,CD-Lima,Lima,P028,Microondas Panasonic 25L,Pequeños Electrodomésticos,18,35.58,7,356.55,495.21
T06,CD-Lima,Lima,P029,Hervidor eléctrico Bosch,Pequeños Electrodomésticos,66,37.67,8,500.49,695.12
T06,CD-Lima,Lima,P030,Cafetera DeLonghi,Pequeños Electrodomésticos,22,45.92,9,411.94,572.14
T06,CD-Lima,Lima,P031,Freidora de aire Philips,Pequeños Electrodomésticos,24,38.83,8,347.51,482.65
T06,CD-Lima,Lima,P032,Aspiradora Dyson V11,Pequeños Electrodomésticos,53,41.5,8,598.85,831.74
T06,CD-Lima,Lima,P033,Plancha a vapor Rowenta,Pequeños Electrodomésticos,90,37.08,7,210.3,292.09
T06,CD-Lima,Lima,P034,Batidora KitchenAid,Pequeños Electrodomésticos,100,44.83,9,305.55,424.37
